rootRegistry.variableOne,rootRegistry.variableTwo,rootRegistry.variableThree,rootRegistry.variableSix,rootRegistry.registryOne.variableFour,rootRegistry.registryTwo.variableFive,rootRegistry.registryTwo.registryThree.variableSeven
0.6819716042250454,0.854937684400053,86.0,0.0,90.0,0.2491192081141146,980.0
0.09287717999743661,0.16725400891735664,75.0,0.0,51.0,0.26070231379203856,916.0
0.7980742233095739,0.17056062055283916,70.0,1.0,81.0,0.6122377850200252,646.0
0.17816160128759495,0.9813193542471488,48.0,1.0,10.0,0.5088812012744267,39.0
0.0014447841696734187,0.08084935322392373,43.0,1.0,12.0,0.0323141760254545,908.0
0.9880662765976157,0.5074317922544468,43.0,1.0,56.0,0.235006240449661,785.0
0.4984763281206075,0.9554434996522757,59.0,1.0,56.0,0.5141858238255224,717.0
0.784404946784735,0.7035354573351326,24.0,0.0,24.0,0.12283813721688464,289.0
0.2695510704707944,0.06923490124424059,19.0,1.0,5.0,0.5674834524361907,992.0
0.40281652457811745,0.18412404148705552,49.0,1.0,23.0,0.26136396965234876,78.0
0.2832278040639348,0.8120141606166691,42.0,1.0,50.0,0.13306297699576264,242.0
0.6936344969799373,0.14691106904368123,32.0,0.0,2.0,0.6681670207084576,894.0
0.8520680878361189,0.20950858026576513,88.0,0.0,53.0,0.7155912383370879,115.0
0.3809181752107903,0.7946707378511787,49.0,1.0,23.0,0.5408457681779859,106.0
0.5949067297786415,0.9621085882585327,52.0,0.0,65.0,0.42029806937162817,717.0
0.45892544500629573,0.6324451033772359,67.0,0.0,62.0,0.37736087455646383,63.0
0.4036948130738386,0.5131247958100986,86.0,0.0,27.0,0.617150005682264,876.0
0.9201762056243009,0.5476295189769493,89.0,1.0,76.0,0.5165312021504418,296.0
0.2297038434976294,0.058141469655559996,31.0,1.0,35.0,0.6967015888762526,271.0
0.6488102563296695,0.9934474039054896,97.0,0.0,92.0,0.2354761968316934,591.0
0.06891622017063115,0.23003363241016683,77.0,0.0,37.0,0.5349296986487035,79.0
0.8431596050385278,0.6225432229377914,18.0,0.0,94.0,0.20883437124337256,914.0
0.889255036717321,0.12897265988716156,73.0,1.0,6.0,0.030118246877580912,450.0
0.08768439884502621,0.06877532677617204,43.0,1.0,48.0,0.9016822912989606,895.0
0.2867123436215452,0.711108914360966,73.0,1.0,72.0,0.3283742981066524,833.0
0.7713913270331161,0.19806648196875054,12.0,1.0,78.0,0.7102081089495411,347.0
0.7515862736475573,0.460818086573339,77.0,1.0,90.0,0.015034751340064823,132.0
0.6516631572323724,0.4740333136959529,36.0,0.0,9.0,0.36671236878513025,437.0
0.6724702857076255,0.016030314481690233,13.0,1.0,36.0,0.7508570082277053,833.0
0.05255695773672253,0.2761058176194693,38.0,1.0,51.0,0.13314205917009658,943.0
0.6912676962175132,0.620205643340016,41.0,0.0,7.0,0.19263841942467474,846.0
0.1379258437207953,0.21637822500958637,89.0,0.0,89.0,0.5742133694073447,307.0
0.06862120278428552,0.17332689881747798,48.0,0.0,19.0,0.9103199348135003,672.0
0.4444132694511749,0.11029302852327971,77.0,1.0,32.0,0.5407207912385257,171.0
0.1314120056651633,0.34257830120661426,59.0,0.0,18.0,0.7336099676529569,1.0
0.03905979813888372,0.13361318549405576,54.0,0.0,93.0,0.32871770255499877,68.0
0.1924385353885959,0.8752666385778117,9.0,0.0,25.0,0.10200796584591787,562.0
0.2819281562817113,0.44652429449083686,57.0,0.0,7.0,0.5931101063587098,68.0
0.0814422542947677,0.4954984887213425,93.0,0.0,87.0,0.6084738067567421,553.0
0.8361430098843892,0.7720412004278459,93.0,0.0,62.0,0.37643722905532995,328.0
0.36509796693993535,0.7350026862058838,22.0,0.0,48.0,0.8089205300092321,554.0
0.7457857064987793,0.9014629491112043,54.0,1.0,41.0,0.8161907642768277,650.0
0.7045920754482712,0.7795090561027881,38.0,0.0,66.0,0.2916178139081983,334.0
0.675281142237049,0.17008897266278167,53.0,1.0,63.0,0.5773054338685049,774.0
0.5805133142575144,0.046864120217423366,98.0,1.0,16.0,0.971269117725067,303.0
0.7107414796844267,0.6418164413089947,52.0,0.0,54.0,0.5401609718748239,86.0
0.76789140273567,0.2525577844561143,57.0,1.0,47.0,0.08513373471148866,709.0
0.012041032975443455,0.08600082028811062,71.0,0.0,85.0,0.5876714640348217,679.0
0.6656270366488496,0.27290461029808577,88.0,0.0,12.0,0.6506425737467196,587.0
0.4814145875076924,0.08286354502520854,32.0,0.0,30.0,0.6662800540074334,108.0
0.5549293197287875,0.1554940557894472,62.0,0.0,17.0,0.40741820196885636,362.0
0.9966992786112728,0.4979407646094024,88.0,0.0,75.0,0.44277525880082436,144.0
0.49574764490642853,0.22980036306445817,70.0,1.0,4.0,0.9577458380514043,160.0
0.5209549997344122,0.5991206484147429,93.0,1.0,29.0,0.49902733592722426,174.0
0.267974939706227,0.8764976650376517,12.0,1.0,3.0,0.8690139206941105,894.0
0.030451297623678597,0.7136310823296851,94.0,1.0,78.0,0.8666101021730569,507.0
0.1591908747318871,0.16991363897443623,29.0,1.0,83.0,0.5744927213796053,148.0
0.04462561342968119,0.23320102607997883,0.0,1.0,97.0,0.928802391151638,508.0
0.6110758601446915,0.2214016213682075,39.0,1.0,53.0,0.6544592796121418,492.0
0.04870268501342523,0.15419355777910715,56.0,1.0,51.0,0.04400540701832778,567.0
0.6148950641324114,0.6388163108035567,76.0,1.0,49.0,0.38189598132947056,991.0
0.08569061277896528,0.10083421246340507,46.0,1.0,72.0,0.26689348166929483,144.0
0.1295437056343074,0.4547220947148294,59.0,1.0,50.0,0.6439534025239343,256.0
0.6822911186332553,0.8231496074255774,38.0,0.0,32.0,0.9657390797011268,366.0
0.7548455293421232,0.148793105397114,13.0,0.0,19.0,0.6046137341355508,992.0
0.3451030939261919,0.6206775427827689,34.0,0.0,86.0,0.019793472511859367,610.0
0.9837741533871782,0.8428101598169243,8.0,0.0,28.0,0.8424336107231212,744.0
0.5109639147144064,0.6365739524452243,15.0,1.0,70.0,0.30221508729669155,426.0
0.8700567512248264,0.33382190609784945,17.0,1.0,80.0,0.5011737333493778,784.0
0.8093361615296478,0.8469649739264092,54.0,1.0,94.0,0.8440432232585039,872.0
0.15663896374700648,0.6658919869613003,27.0,0.0,86.0,0.0362004051867455,119.0
0.1556626766316146,0.17418577630880883,75.0,1.0,66.0,0.07471918184550153,379.0
0.3245251768380526,0.34625393555712025,36.0,0.0,46.0,0.9658122449600195,507.0
0.7623039581655259,0.05120343504544489,42.0,0.0,6.0,0.8456347828525498,571.0
0.6337257566692975,0.8698650615048266,53.0,0.0,58.0,0.1685146280815074,648.0
0.9571431716949579,0.013700518485738944,51.0,1.0,69.0,0.17549117749177578,17.0
0.7659794684865138,0.8188943026155711,69.0,0.0,0.0,0.4635275445870237,184.0
0.4276696969566529,0.286040073462844,77.0,0.0,86.0,0.2796077950724468,515.0
0.8544911305027638,0.7015702672887777,93.0,0.0,41.0,0.7156305645822548,578.0
0.4581848754697152,0.632054264853179,29.0,1.0,48.0,0.03882991390115009,752.0
0.44541937828788647,0.7484090208553551,70.0,1.0,46.0,0.49436265999574547,696.0
0.056940501864072735,0.9700884620481329,69.0,1.0,43.0,0.5658241631523463,750.0
0.7099310227145738,0.8128605600283618,48.0,1.0,10.0,0.35351745769645426,236.0
0.845121748799088,0.8971516962703904,32.0,0.0,89.0,0.4851726921397309,523.0
0.17934806183521446,0.1569619006690054,56.0,1.0,17.0,0.2760957355587176,892.0
0.8265992486033992,0.556915630886662,79.0,0.0,22.0,0.36600771675167854,391.0
0.5586616754763916,0.4291390188718396,0.0,1.0,1.0,0.43306130361046924,870.0
0.9116516880777453,0.4325781513692183,46.0,1.0,12.0,0.9485680687933622,88.0
0.16926692597377935,0.35871053711514145,14.0,0.0,93.0,0.5464305412128512,727.0
0.4241259038682885,0.09455581139220282,56.0,0.0,34.0,0.26498720881556603,694.0
0.14834391076485265,0.2571405243345012,26.0,0.0,75.0,0.22782785974170372,52.0
0.9838590240766991,0.6152547299788933,26.0,0.0,46.0,0.9551870563264074,590.0
0.2924164816730972,0.0962682108914461,45.0,0.0,44.0,0.31644369520253146,886.0
0.6881123247451946,0.9438310349712024,5.0,1.0,58.0,0.3656821309242211,642.0
0.963171611649103,0.854582407142164,87.0,1.0,1.0,0.5835062639741553,548.0
0.5901111721532826,0.662304819427038,76.0,1.0,93.0,0.8464949694769265,178.0
0.5959098470657196,0.719463791631431,85.0,0.0,81.0,0.05645938567399689,142.0
0.1217758340436561,0.10442258509748825,13.0,1.0,99.0,0.8427231381216054,568.0
0.3706853885761793,0.20091191840496636,10.0,0.0,25.0,0.48194297526408125,304.0
0.4729666248603337,0.1784396559367578,63.0,0.0,42.0,0.33543168174962745,311.0
0.5633207961992219,0.9547093901903752,24.0,1.0,39.0,0.16368616495030963,707.0
0.5220284287679535,0.49705156586031596,81.0,0.0,4.0,0.20369954632559117,51.0
0.012460730937826958,0.19372890442146962,75.0,1.0,34.0,0.13521322396271163,724.0
0.8224584020110134,0.6689588818208704,57.0,1.0,62.0,0.5474259659152557,203.0
0.27845134397636984,0.658011630622057,68.0,0.0,44.0,0.6478646163361018,68.0
0.3578604167353132,0.16829061273554158,41.0,1.0,58.0,0.6798788345207363,518.0
0.17325932132931277,0.7495643843780687,44.0,0.0,7.0,0.5464676311682674,589.0
0.36109373047411,0.8760020742572531,77.0,1.0,30.0,0.7302947469545222,691.0
0.8854181797045441,0.2581387913008739,15.0,0.0,69.0,0.7768387903329714,237.0
0.8921485524204904,0.7214432245922808,16.0,1.0,42.0,0.8098437439395525,637.0
0.37202120708157305,0.11054690563184277,76.0,1.0,18.0,0.01432974087076544,931.0
0.13063653522388863,0.36697553545152617,38.0,1.0,36.0,0.8180559191189543,528.0
0.7373618122612997,0.3786829812356899,26.0,0.0,54.0,0.9483783198934069,10.0
0.37009992372065004,0.33259107318698355,22.0,0.0,78.0,0.8898449340228586,712.0
0.145614583193999,0.8500901984716828,19.0,0.0,22.0,0.8164099299037441,820.0
0.5192172199773109,0.5941180632743144,55.0,1.0,92.0,0.5034089086334919,885.0
0.33799547468416613,0.3787328693663681,90.0,0.0,24.0,0.29774212730923444,721.0
0.895395580516883,0.48532339464824414,14.0,1.0,19.0,0.5437683094868638,892.0
0.9425490278151372,0.9310873232079497,4.0,0.0,93.0,0.2850397024476522,353.0
0.22453926783540723,0.6529583268724026,3.0,1.0,96.0,0.41211449785557797,525.0
0.6108759332649311,0.2715991954034085,46.0,1.0,38.0,0.5123887477290966,78.0
0.881697991531983,0.05082725960248646,54.0,0.0,9.0,0.21346751972667066,57.0
0.2088969819998061,0.9991978842206904,85.0,1.0,92.0,0.6846199285109086,282.0
0.47493012175063753,0.19495562815661238,68.0,1.0,10.0,0.3797315702995112,777.0
0.1806911389430873,0.6695116006062044,28.0,0.0,31.0,0.005902426721426046,973.0
0.2025390238500463,0.5519311131738297,13.0,1.0,9.0,0.8868141384830912,791.0
0.13245746704378059,0.8916666934562714,20.0,1.0,44.0,0.7150150483828316,472.0
0.9247090234327762,0.3959049245397822,61.0,1.0,29.0,0.7071450130595016,114.0
0.21902531765276767,0.0594321645693171,48.0,1.0,66.0,0.0026181080296706627,732.0
0.3667063852701202,0.3803582910526174,98.0,1.0,25.0,0.8661694213956863,840.0
0.11373503822644726,0.10871344181977471,80.0,1.0,4.0,0.09921515580399398,936.0
0.20382260031881194,0.546725812219586,86.0,0.0,21.0,0.6160457854016248,708.0
0.9939743627946703,0.8411075702326489,20.0,0.0,17.0,0.20259251072837958,988.0
0.2190978882331408,0.3858608077536462,91.0,1.0,56.0,0.8340828482015339,935.0
0.8535960216962684,0.7298849859828856,36.0,1.0,95.0,0.5660259877844327,406.0
0.13392398829960406,0.717044691248542,26.0,1.0,92.0,0.9390005484984184,943.0
0.5686501217133236,0.15320786513653895,7.0,0.0,0.0,0.5334825384694115,377.0
0.8086146493015078,0.624068649338463,81.0,1.0,81.0,0.8958746448756579,785.0
0.9875031268100065,0.9618630368784442,30.0,1.0,0.0,0.6098367201937263,411.0
0.12404889996463708,0.04451770586346515,72.0,0.0,2.0,0.3609749965082608,408.0
0.11802501106588481,0.5768773838657024,98.0,1.0,31.0,0.051556625034827386,426.0
0.17501575953162818,0.13680301561701402,44.0,1.0,31.0,0.6703606588291716,460.0
0.4550186886937746,0.1770716111820354,51.0,1.0,90.0,0.6995538916995944,451.0
0.22876831558613786,0.5241319433666564,6.0,0.0,45.0,0.28015110527480613,397.0
0.07673322595122933,0.33824884917859943,58.0,0.0,92.0,0.328477884376685,420.0
0.8857587340149983,0.4442663071953581,51.0,0.0,30.0,0.8603298473034467,273.0
0.27080576220767594,0.9440306826960734,96.0,1.0,37.0,0.11757957066284253,307.0
0.7901738919323329,0.711760757325566,29.0,1.0,25.0,0.5756059781998512,445.0
0.7923582420637726,0.6324489859136163,62.0,0.0,38.0,0.653663199165478,692.0
0.20170136871021394,0.9529361423203229,96.0,0.0,58.0,0.06348590911967888,571.0
0.059645297284681376,0.16075316920649096,11.0,0.0,73.0,0.33725003017160105,622.0
0.4922787969802145,0.5150383997769706,59.0,0.0,21.0,0.2578954963671424,874.0
0.5394011354624094,0.16135001825536688,79.0,1.0,82.0,0.09393516433884175,599.0
0.767142214702412,0.7261537973704203,92.0,1.0,80.0,0.8824164350559652,727.0
0.6330269300981881,0.9815847817155822,69.0,0.0,40.0,0.7934410582781692,722.0
0.03239347178970253,0.22215835940456563,41.0,1.0,57.0,0.1358132970550956,745.0
0.6485374507666133,0.9157988148389891,25.0,1.0,29.0,0.8828489590189342,548.0
0.7050288285162006,0.026312754432594843,98.0,1.0,93.0,0.6587542249390307,832.0
0.01865966042407219,0.7757372326240721,2.0,1.0,32.0,0.066084683059768,214.0
0.4587620938489363,0.11548866988672357,1.0,0.0,18.0,0.2585718801525567,7.0
0.12393507985410357,0.6402806658923388,71.0,1.0,37.0,0.7614894450150037,701.0
0.9522637819570002,0.7182157860183338,39.0,0.0,76.0,0.392047237642135,400.0
0.7067880151925535,0.8723673210338593,47.0,0.0,39.0,0.8801311893890343,163.0
0.5372220439650134,0.4319363622141976,19.0,0.0,23.0,0.9873791869857804,996.0
0.4583193958448143,0.29395265444980656,94.0,0.0,11.0,0.7606984357083462,514.0
0.5928909175821994,0.02258429190631217,51.0,1.0,75.0,0.60795504990013,577.0
0.448488267898526,0.33240543050985527,19.0,1.0,60.0,0.9280295929514006,653.0
0.2918759529941145,0.06578278280219829,64.0,0.0,29.0,0.11386052755467335,759.0
0.41113597301172344,0.16670720851882792,87.0,1.0,19.0,0.5016057910466651,993.0
0.838544880424302,0.2268667920909283,45.0,0.0,46.0,0.11324132703590384,61.0
0.7311582508840311,0.4414393268572323,44.0,1.0,28.0,0.3420883826195843,229.0
0.11574101965318195,0.26225016574910864,62.0,0.0,44.0,0.47500260778990444,988.0
0.2895751950279092,0.12240340333014998,62.0,0.0,79.0,0.39700229257221764,479.0
0.16589947690985274,0.7974078362211157,27.0,1.0,64.0,0.7166332808104993,68.0
0.06520345623836754,0.04080973129765897,80.0,0.0,63.0,0.6841179690168158,177.0
0.567068595849037,0.6213489588284662,50.0,1.0,54.0,0.015272510592652555,592.0
0.7653873884781511,0.7236299256999663,81.0,1.0,88.0,0.16050604908829658,960.0
0.9499512423547282,0.8927030259469321,12.0,0.0,31.0,0.10497088349920225,341.0
0.44346130726716515,0.20567654414344527,0.0,1.0,20.0,0.5785446646971623,726.0
0.155502213307661,0.02159449680573622,79.0,1.0,7.0,0.21629125851815423,211.0
0.4723309068616566,0.7433402995527706,86.0,0.0,79.0,0.7736385814174824,275.0
0.7298264807820324,0.5518788721364977,89.0,1.0,48.0,0.14316973948120637,264.0
0.7811943087314007,0.13916579563736242,66.0,0.0,98.0,0.5927257924477108,118.0
0.07946946039044411,0.5819709755688922,12.0,0.0,55.0,0.2529184061640869,126.0
0.559759756262056,0.7884276749726614,68.0,0.0,62.0,0.5228404075193629,191.0
0.010401887318560621,0.8257019218022156,63.0,0.0,3.0,0.914373684843464,713.0
0.809521831496108,0.4808088345597332,8.0,1.0,72.0,0.6644839309598048,121.0
0.002179683933004717,0.5080590993578518,42.0,1.0,56.0,0.14183012725896604,251.0
0.027271495130330337,0.4487826067214148,64.0,1.0,16.0,0.8991204467358183,148.0
0.23837951178903727,0.8293335673823858,45.0,1.0,82.0,0.833274156565844,329.0
0.7789497346703431,0.5253370507124892,14.0,0.0,44.0,0.291917909623555,804.0
0.548325596351977,0.6145334862465583,74.0,1.0,43.0,0.5246503079569877,978.0
0.03350001879722164,0.5426042821000341,22.0,1.0,7.0,0.052447185386138795,500.0
0.29555964000650414,0.1267131956858748,24.0,1.0,39.0,0.15092523193729812,365.0
0.4321956389684486,0.11449719194323271,82.0,0.0,98.0,0.8343368703088867,474.0
0.2670639883508976,0.4812745993918238,57.0,1.0,85.0,0.5724205799052143,807.0
0.45905205045038877,0.6547120079124585,37.0,1.0,56.0,0.11115400897570415,365.0
0.5249055521935434,0.00586451557432166,65.0,0.0,83.0,0.12348474915502017,250.0
0.026796899191602996,0.19990309649429205,96.0,1.0,21.0,0.6257028648119598,380.0
0.3390770494751776,0.58412909862989,64.0,1.0,26.0,0.8116713371810661,723.0
0.8092502275409433,0.25933025167950896,56.0,0.0,17.0,0.013544814486476153,628.0
0.9465965810142877,0.07258517488582661,59.0,0.0,89.0,0.04016381173745642,464.0
0.7280275108657978,0.2790422483729277,11.0,0.0,13.0,0.1732566498365482,266.0
0.30649223619243326,0.3438918403564679,77.0,0.0,84.0,0.4545835471560228,384.0
0.06675967042984043,0.2822972574561162,88.0,1.0,48.0,0.5545503702942824,405.0
0.9316167542646069,0.1768935337373575,54.0,1.0,9.0,0.1972675537051165,177.0
0.45143904305568117,0.07940649026754121,46.0,1.0,13.0,0.5040402193180258,50.0
0.5741653342186261,0.8583711309781876,16.0,1.0,32.0,0.06670595246412514,144.0
0.3473388783492305,0.9898737745905659,54.0,1.0,14.0,0.12469972891622527,106.0
0.17952847508387015,0.9922700442847473,51.0,1.0,78.0,0.7655629353337783,550.0
0.21187993145890072,0.007317685751628611,86.0,1.0,55.0,0.7308187875305802,760.0
0.3693081894609057,0.1224388980784763,7.0,1.0,74.0,0.1254206409533848,967.0
0.17387016347213702,0.5923048379378831,13.0,1.0,48.0,0.111835287607017,459.0
0.39493182613398825,0.5921454820771158,74.0,0.0,76.0,0.3273098567970947,369.0
0.23213631821225678,0.9883714379478646,34.0,0.0,68.0,0.13644400341482021,539.0
0.2536683977165213,0.799755592619026,86.0,1.0,0.0,0.21082521235086238,217.0
0.8644886831837126,0.9200144909528097,57.0,0.0,67.0,0.14791383541782333,129.0
0.5737117183596184,0.11125194183454279,46.0,0.0,15.0,0.6571440425033216,58.0
0.4793769516765264,0.40552255266705795,99.0,1.0,88.0,0.521989166725371,810.0
0.15844577406616156,0.08739913835351876,48.0,1.0,18.0,0.22792690116811842,236.0
0.9300430297729767,0.968789343723832,74.0,1.0,10.0,0.3139003893039829,197.0
0.29552698637774244,0.04136646641413655,39.0,0.0,7.0,0.0876012205802339,856.0
0.9313734922357263,0.8886882373601682,99.0,1.0,81.0,0.22902618953101062,787.0
0.25685606264857996,0.9109163577272886,61.0,1.0,11.0,0.18502058132254529,516.0
0.49428483705830484,0.01753403723443192,19.0,0.0,24.0,0.06517534590497687,521.0
0.8730966032628535,0.891641556020763,82.0,1.0,9.0,0.5354241710346858,216.0
0.7270067135115803,0.7263463112124692,40.0,0.0,89.0,0.13020373246029948,266.0
0.8027297767881981,0.6023541460843964,95.0,1.0,0.0,0.647848966481943,136.0
0.5870985791150423,0.39815758425958003,67.0,0.0,15.0,0.008039651814134241,20.0
0.6316901164257632,0.843130651690277,27.0,0.0,16.0,0.9688956481844557,199.0
0.4268582592329615,0.6549571435590157,75.0,1.0,66.0,0.9848237063679408,157.0
0.3457596572863664,0.3476169383567691,70.0,0.0,81.0,0.05261991868479565,956.0
0.7167469338881467,0.8418769628415892,84.0,0.0,3.0,0.744816831768465,147.0
0.9838308672262257,0.6452808818936654,87.0,1.0,2.0,0.7692913258555406,816.0
0.8997263672782736,0.7361400100388464,51.0,1.0,52.0,0.8774040245798541,372.0
0.48498781777736966,0.0420356118826587,0.0,1.0,17.0,0.5931824373354256,853.0
0.4015209742851854,0.639699793170422,74.0,0.0,14.0,0.8107147814183839,268.0
0.3245719224411945,0.33907911401851665,98.0,1.0,63.0,0.08114909376127488,953.0
0.8596936750329284,0.9543854641075922,86.0,0.0,92.0,0.9972530984890117,694.0
0.5418494851018014,0.7643230711632644,32.0,1.0,57.0,0.39863950201226794,79.0
0.3343489552273209,0.6370757542561322,43.0,1.0,71.0,0.2500240503689939,333.0
0.10180680980125423,0.4472020939911452,13.0,1.0,85.0,0.8564022536749479,597.0
0.8059132068664389,0.059687743595238874,5.0,1.0,92.0,0.7758717077572498,818.0
0.22256691756347569,0.8691293568045529,42.0,0.0,25.0,0.1874021280310365,508.0
0.5658308585534049,0.3336818842583805,65.0,0.0,17.0,0.622393612373617,82.0
0.7139276836183331,0.045934535001836085,8.0,1.0,38.0,0.8765256761725198,726.0
0.06356895344883529,0.0398317406606461,92.0,0.0,39.0,0.3765361498879759,195.0
0.4969141029732804,0.7071994866171906,88.0,0.0,77.0,0.5221660597735825,299.0
0.5218306122177349,0.07903391713065633,95.0,1.0,30.0,0.19183945547619174,173.0
0.15374626475545694,0.626784125675013,28.0,0.0,44.0,0.5846957679554246,248.0
0.7895057028527612,0.4361718459833387,21.0,1.0,6.0,0.7267063352322137,342.0
0.5463486518235422,0.20967570779758693,63.0,1.0,6.0,0.19751892370699942,126.0
0.8211713783898722,0.5430926694148922,73.0,0.0,69.0,0.7318046079549249,906.0
0.5529436444100947,0.8676356053767771,38.0,0.0,53.0,0.0765665104142168,934.0
0.18981180614632331,0.5145904298872626,2.0,0.0,77.0,0.6989407027388803,128.0
0.7292347549013484,0.019374710066197287,4.0,1.0,87.0,0.16786192721782156,800.0
0.7271438910409653,0.2982604744286983,98.0,1.0,75.0,0.7790040985218684,772.0
0.9854167787276316,0.3639507120401594,8.0,1.0,61.0,0.08361544330724002,268.0
0.7991783703737236,0.06992580801950599,39.0,1.0,27.0,0.6797900056336078,38.0
0.07435656305785909,0.5169098888163131,90.0,1.0,91.0,0.7680571702391724,699.0
0.653451326914577,0.47513940585017445,77.0,1.0,79.0,0.2869520001612762,823.0
0.060741530776120434,0.01993469583819496,2.0,1.0,66.0,0.23711491067555224,636.0
0.49314648095198166,0.37751134986079593,1.0,0.0,0.0,0.6186799376802007,682.0
0.8461492059408421,0.9733177328323872,48.0,0.0,36.0,0.7926879334452988,16.0
0.45087880490176857,0.04915012159169441,85.0,0.0,92.0,0.4669816461621136,799.0
0.9805728583746212,0.16775376158957034,73.0,1.0,56.0,0.32363575544247325,178.0
0.9443938759485527,0.5095682839739616,14.0,0.0,0.0,0.7200824120700805,771.0
0.226049740467698,0.16338588767497364,33.0,0.0,33.0,0.2820460818186489,375.0
0.22538922670642703,0.37858569941670017,41.0,1.0,97.0,0.16023469194481454,212.0
0.841155076599242,0.5698028185630027,1.0,1.0,51.0,0.6345917077569547,67.0
0.4930011356211168,0.9070469994780089,47.0,0.0,56.0,0.23231420527487034,459.0
0.12409843502015627,0.09517036545171409,79.0,0.0,72.0,0.6139369772817174,875.0
0.18151159933802663,0.1469024489745866,5.0,1.0,12.0,0.3585081986646155,917.0
0.04421621127282871,0.2646856871748632,77.0,1.0,59.0,0.87268497169126,838.0
0.8781765362238034,0.739112511856477,90.0,1.0,35.0,0.29509027813554456,351.0
0.5733959764139523,0.05122791808103244,17.0,0.0,2.0,0.7201191911198589,120.0
0.44680183159721576,0.8630254965062754,96.0,1.0,54.0,0.48501306282822776,418.0
0.7263722266258976,0.741985310629546,13.0,0.0,91.0,0.4072143229885027,735.0
0.9752082027101584,0.1928222032992618,36.0,1.0,54.0,0.5354990549783591,603.0
0.06724982785751599,0.8958786269524293,90.0,1.0,26.0,0.9346726093057852,248.0
0.013819808766604269,0.5431739733427939,78.0,1.0,58.0,0.7580118655837729,940.0
0.1337684327258819,0.17406447943891867,46.0,1.0,41.0,0.9680590097787889,863.0
0.5964505159703176,0.41464443176189747,78.0,0.0,41.0,0.04835492588183121,366.0
0.5748186268169624,0.580353093379425,10.0,1.0,69.0,0.13881533425744452,374.0
0.8354814099696745,0.13618678151621322,89.0,1.0,14.0,0.3909670774418612,418.0
0.8540368648253134,0.39505225539982936,68.0,0.0,67.0,0.13475357234069596,215.0
0.5489415986394685,0.3733192564270241,42.0,0.0,45.0,0.5619232308815376,383.0
0.8157910066477457,0.9739674665678857,95.0,1.0,60.0,0.49266603213481697,282.0
0.727807239696533,0.661557007070624,9.0,0.0,15.0,0.5322457012835964,810.0
0.7717501605992626,0.9978353246236352,9.0,1.0,36.0,0.21241947300792607,381.0
0.493787019865229,0.4301632971536048,53.0,0.0,32.0,0.9738015308210625,836.0
0.6881107105366358,0.5645088726580074,54.0,0.0,0.0,0.13917520289726837,537.0
0.07100468568799523,0.9053589135297762,7.0,1.0,4.0,0.7155899347025657,685.0
0.5364037717759456,0.31928716991878126,30.0,1.0,50.0,0.2904217460112507,995.0
0.7237345741529669,0.8882725822302981,83.0,0.0,94.0,0.044280168801774544,508.0
0.5249876769590974,0.20480220903347435,76.0,0.0,92.0,0.8289254116352995,540.0
0.355483226364933,0.8639788311623613,76.0,1.0,40.0,0.17947763639600467,720.0
0.2235602322896849,0.2021324829241541,89.0,0.0,46.0,0.4524701615024155,627.0
0.7654036438287176,0.2461788757115404,25.0,1.0,64.0,0.8557940846815741,73.0
0.10840998021235604,0.9349694694387433,95.0,0.0,58.0,0.4467268141587961,324.0
0.39381798544455515,0.939037062744187,59.0,0.0,10.0,0.7191604410991181,729.0
0.7301404737094839,0.2587579818483565,82.0,1.0,48.0,0.24848572111311884,13.0
0.721421738885377,0.3043665916222865,69.0,1.0,13.0,0.68711723337558,708.0
0.08609939754562945,0.9811804908717803,89.0,1.0,58.0,0.9219112464390765,161.0
0.5128394055904433,0.16911499957042853,89.0,0.0,82.0,0.7595814324576067,988.0
0.27394876909249233,0.9179450727903875,24.0,0.0,4.0,0.6489054390188891,132.0
0.4952601133929593,0.6646585205328334,61.0,0.0,46.0,0.20973955392470756,423.0
0.6273288199767535,0.3217343589220124,72.0,0.0,97.0,0.9739542212468589,318.0
0.25194192313664576,0.5348778963582171,84.0,0.0,68.0,0.08053833835562207,9.0
0.16536988798658692,0.809913697330796,0.0,1.0,37.0,0.7811990923316458,736.0
0.48784924350801506,0.5228307045448285,25.0,1.0,6.0,0.3914059242524367,346.0
0.8102470930989526,0.7200986227081132,28.0,1.0,47.0,0.5835315170687732,435.0
0.02436821503853903,0.5939106507137928,10.0,0.0,72.0,0.08737222875735096,515.0
0.7857777593277582,0.03823075302868406,53.0,0.0,38.0,0.796224315398377,486.0
0.020093865445619308,0.9839182306633975,64.0,0.0,23.0,0.18808521749339646,766.0
0.359332799380381,0.8520733496800651,34.0,1.0,5.0,0.9863425695808744,256.0
0.8476394324494588,0.39005995210091293,3.0,0.0,87.0,0.7011259999057265,206.0
0.44254743508523076,0.5990508503540662,50.0,0.0,92.0,0.22864669819645755,922.0
0.6191968086261224,0.4275247678815235,6.0,0.0,38.0,0.020677088877458005,106.0
0.9463258356652263,0.10053595875599008,88.0,0.0,27.0,0.363010369503701,508.0
0.6174664883533769,0.7393034674064974,39.0,1.0,20.0,0.841530432966649,916.0
0.47466308784010214,0.638820776741107,85.0,0.0,56.0,0.20100410845329153,933.0
0.40923933574688376,0.7170512276177016,35.0,1.0,41.0,0.16655266434928861,946.0
0.33146120995014494,0.756261273810618,62.0,1.0,0.0,0.24309370960082333,880.0
