regionId: 0, index: 1, origin: 0.0, 0.0, -0.001, normal: 0.0, 0.0, 1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 298, index: 1, origin: 3.487403406359497, -0.600000000000002, 0.01968062795117595, normal: -0.9659258262890683, 0.0, -0.2588190451025209, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 299, index: 1, origin: 3.6805885716173106, -0.800000000000002, 0.07144443697168013, normal: -1.5848095757158825E-17, -1.0, 5.914589856893349E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 300, index: 1, origin: 3.6805885716173106, -0.400000000000002, 0.0714444369716801, normal: 4.754428727147647E-17, 1.0, -1.774376957068005E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 301, index: 1, origin: 3.738822856765378, -0.20000000000000195, 0.14388887394336025, normal: 0.25881904510252074, 0.0, 0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 302, index: 1, origin: 3.7, -0.20000000000000195, -0.0010000000000000009, normal: -0.25881904510252063, 0.0, -0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 303, index: 1, origin: 3.9125965936405027, -0.20000000000000195, 0.01968062795117597, normal: 0.9659258262890683, 0.0, -0.2588190451025207, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 304, index: 1, origin: 3.5262262631248755, -0.20000000000000195, 0.12320824599218425, normal: -0.9659258262890683, 0.0, 0.2588190451025206, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 305, index: 1, origin: 3.719411428382689, -0.40000000000000197, 0.07144443697168013, normal: 1.5848095757158825E-17, -1.0, 5.914589856893349E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 306, index: 1, origin: 3.719411428382689, -1.942890293094024E-15, 0.0714444369716801, normal: -4.754428727147647E-17, 1.0, -1.774376957068005E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 307, index: 1, origin: 3.6611771432346214, 0.19999999999999807, 0.14388887394336025, normal: -0.25881904510252074, -0.0, 0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 308, index: 1, origin: 3.6999999999999993, 0.19999999999999807, -0.0010000000000000009, normal: 0.25881904510252085, 0.0, -0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 309, index: 1, origin: 3.8737737368751244, 0.19999999999999807, 0.12320824599218427, normal: 0.9659258262890683, 0.0, 0.2588190451025208, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 310, index: 1, origin: 3.487403406359497, 0.19999999999999807, 0.01968062795117595, normal: -0.9659258262890683, 0.0, -0.2588190451025209, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 311, index: 1, origin: 3.6805885716173106, -1.942890293094024E-15, 0.07144443697168013, normal: -1.5848095757158825E-17, -1.0, 5.914589856893349E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 312, index: 1, origin: 3.6805885716173106, 0.3999999999999981, 0.0714444369716801, normal: 4.754428727147647E-17, 1.0, -1.774376957068005E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 313, index: 1, origin: 3.6611771432346214, 0.5999999999999981, 0.14388887394336025, normal: -0.25881904510252074, -0.0, 0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 314, index: 1, origin: 3.6999999999999993, 0.5999999999999981, -0.0010000000000000009, normal: 0.25881904510252085, 0.0, -0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 315, index: 1, origin: 3.8737737368751244, 0.5999999999999981, 0.12320824599218427, normal: 0.9659258262890683, 0.0, 0.2588190451025208, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 316, index: 1, origin: 3.487403406359497, 0.5999999999999981, 0.01968062795117595, normal: -0.9659258262890683, 0.0, -0.2588190451025209, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 317, index: 1, origin: 3.6805885716173106, 0.3999999999999981, 0.07144443697168013, normal: -1.5848095757158825E-17, -1.0, 5.914589856893349E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 318, index: 1, origin: 3.6805885716173106, 0.799999999999998, 0.0714444369716801, normal: 4.754428727147647E-17, 1.0, -1.774376957068005E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 319, index: 1, origin: 3.6999999999999997, 1.0388228567653761, 0.14388887394336025, normal: 0.0, 0.25881904510252074, 0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 320, index: 1, origin: 3.6999999999999997, 0.999999999999998, -0.0010000000000000009, normal: 1.2246467991473532E-16, -0.25881904510252074, -0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 321, index: 1, origin: 3.9, 1.0194114283826872, 0.07144443697168013, normal: 1.0, 1.5848095757158825E-17, 5.914589856893349E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 322, index: 1, origin: 3.5, 1.0194114283826872, 0.0714444369716801, normal: -1.0, -4.754428727147647E-17, -1.774376957068005E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 323, index: 1, origin: 3.6999999999999997, 0.8262262631248735, 0.12320824599218427, normal: 0.0, -0.9659258262890683, 0.2588190451025208, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 324, index: 1, origin: 3.6999999999999997, 1.2125965936405008, 0.01968062795117595, normal: 0.0, 0.9659258262890683, -0.2588190451025209, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 325, index: 1, origin: 4.1, -1.0000000000000022, 0.249, normal: 0.0, 0.0, 1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 326, index: 1, origin: 4.1, -1.0000000000000022, 0.099, normal: 1.2246467991473532E-16, 0.0, -1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 327, index: 1, origin: 4.3, -1.0000000000000022, 0.174, normal: 1.0, 0.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 328, index: 1, origin: 3.9, -1.0000000000000022, 0.17399999999999996, normal: -1.0, 0.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 329, index: 1, origin: 4.1, -1.2000000000000022, 0.174, normal: 0.0, -1.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 330, index: 1, origin: 4.1, -0.8000000000000022, 0.17399999999999996, normal: 0.0, 1.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 331, index: 1, origin: 4.1, -0.5611771432346241, 0.24388887394336023, normal: 0.0, 0.25881904510252074, 0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 332, index: 1, origin: 4.1, -0.6000000000000022, 0.09899999999999998, normal: 1.2246467991473532E-16, -0.25881904510252074, -0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 333, index: 1, origin: 4.3, -0.5805885716173131, 0.1714444369716801, normal: 1.0, 1.5848095757158825E-17, 5.914589856893349E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 334, index: 1, origin: 3.9, -0.5805885716173131, 0.17144443697168008, normal: -1.0, -4.754428727147647E-17, -1.774376957068005E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 335, index: 1, origin: 4.1, -0.7737737368751268, 0.22320824599218425, normal: 0.0, -0.9659258262890683, 0.2588190451025208, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 336, index: 1, origin: 4.1, -0.3874034063594995, 0.11968062795117593, normal: 0.0, 0.9659258262890683, -0.2588190451025209, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 337, index: 1, origin: 4.1, -0.16117714323462407, 0.24388887394336023, normal: 0.0, 0.25881904510252074, 0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 338, index: 1, origin: 4.1, -0.20000000000000218, 0.09899999999999998, normal: 1.2246467991473532E-16, -0.25881904510252074, -0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 339, index: 1, origin: 4.3, -0.18058857161731312, 0.1714444369716801, normal: 1.0, 1.5848095757158825E-17, 5.914589856893349E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 340, index: 1, origin: 3.9, -0.18058857161731312, 0.17144443697168008, normal: -1.0, -4.754428727147647E-17, -1.774376957068005E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 341, index: 1, origin: 4.1, -0.3737737368751268, 0.22320824599218425, normal: 0.0, -0.9659258262890683, 0.2588190451025208, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 342, index: 1, origin: 4.1, 0.01259659364050053, 0.11968062795117593, normal: 0.0, 0.9659258262890683, -0.2588190451025209, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 343, index: 1, origin: 4.1, 0.19999999999999785, 0.249, normal: 0.0, 0.0, 1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 344, index: 1, origin: 4.1, 0.19999999999999785, 0.099, normal: 1.2246467991473532E-16, 0.0, -1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 345, index: 1, origin: 4.3, 0.19999999999999785, 0.174, normal: 1.0, 0.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 346, index: 1, origin: 3.9, 0.19999999999999785, 0.17399999999999996, normal: -1.0, 0.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 347, index: 1, origin: 4.1, -2.1649348980190553E-15, 0.174, normal: 0.0, -1.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 348, index: 1, origin: 4.1, 0.39999999999999786, 0.17399999999999996, normal: 0.0, 1.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 349, index: 1, origin: 4.1, 0.5611771432346198, 0.24388887394336023, normal: 0.0, -0.25881904510252074, 0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 350, index: 1, origin: 4.1, 0.5999999999999979, 0.09899999999999998, normal: 1.2246467991473532E-16, 0.25881904510252074, -0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 351, index: 1, origin: 4.3, 0.5805885716173088, 0.1714444369716801, normal: 1.0, -1.5848095757158825E-17, 5.914589856893349E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 352, index: 1, origin: 3.9, 0.5805885716173088, 0.17144443697168008, normal: -1.0, 4.754428727147647E-17, -1.774376957068005E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 353, index: 1, origin: 4.1, 0.3874034063594951, 0.11968062795117596, normal: 0.0, -0.9659258262890683, -0.2588190451025207, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 354, index: 1, origin: 4.1, 0.7737737368751225, 0.22320824599218425, normal: 0.0, 0.9659258262890683, 0.2588190451025206, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 355, index: 1, origin: 4.1, 0.9999999999999979, 0.249, normal: 0.0, 0.0, 1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 356, index: 1, origin: 4.1, 0.9999999999999979, 0.099, normal: 1.2246467991473532E-16, 0.0, -1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 357, index: 1, origin: 4.3, 0.9999999999999979, 0.174, normal: 1.0, 0.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 358, index: 1, origin: 3.9, 0.9999999999999979, 0.17399999999999996, normal: -1.0, 0.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 359, index: 1, origin: 4.1, 0.7999999999999978, 0.174, normal: 0.0, -1.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 360, index: 1, origin: 4.1, 1.199999999999998, 0.17399999999999996, normal: 0.0, 1.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 361, index: 1, origin: 4.538822856765378, -1.0000000000000024, 0.34388887394336026, normal: 0.25881904510252074, 0.0, 0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 362, index: 1, origin: 4.5, -1.0000000000000024, 0.199, normal: -0.25881904510252063, 0.0, -0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 363, index: 1, origin: 4.7125965936405025, -1.0000000000000024, 0.219680627951176, normal: 0.9659258262890683, 0.0, -0.2588190451025207, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 364, index: 1, origin: 4.326226263124875, -1.0000000000000024, 0.3232082459921843, normal: -0.9659258262890683, 0.0, 0.2588190451025206, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 365, index: 1, origin: 4.519411428382689, -1.2000000000000024, 0.27144443697168014, normal: 1.5848095757158825E-17, -1.0, 5.914589856893349E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 366, index: 1, origin: 4.519411428382689, -0.8000000000000024, 0.27144443697168014, normal: -4.754428727147647E-17, 1.0, -1.774376957068005E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 367, index: 1, origin: 4.5, -0.6388228567653805, 0.34388887394336026, normal: 0.0, -0.25881904510252074, 0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 368, index: 1, origin: 4.5, -0.6000000000000024, 0.199, normal: 1.2246467991473532E-16, 0.25881904510252074, -0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 369, index: 1, origin: 4.7, -0.6194114283826915, 0.27144443697168014, normal: 1.0, -1.5848095757158825E-17, 5.914589856893349E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 370, index: 1, origin: 4.3, -0.6194114283826915, 0.27144443697168014, normal: -1.0, 4.754428727147647E-17, -1.774376957068005E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 371, index: 1, origin: 4.5, -0.8125965936405052, 0.219680627951176, normal: 0.0, -0.9659258262890683, -0.2588190451025207, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 372, index: 1, origin: 4.5, -0.4262262631248778, 0.3232082459921843, normal: 0.0, 0.9659258262890683, 0.2588190451025206, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 373, index: 1, origin: 4.5, -0.2000000000000024, 0.34900000000000003, normal: 0.0, 0.0, 1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 374, index: 1, origin: 4.5, -0.2000000000000024, 0.19900000000000004, normal: 1.2246467991473532E-16, 0.0, -1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 375, index: 1, origin: 4.7, -0.2000000000000024, 0.274, normal: 1.0, 0.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 376, index: 1, origin: 4.3, -0.2000000000000024, 0.274, normal: -1.0, 0.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 377, index: 1, origin: 4.5, -0.4000000000000024, 0.274, normal: 0.0, -1.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 378, index: 1, origin: 4.5, -2.3869795029440866E-15, 0.274, normal: 0.0, 1.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 379, index: 1, origin: 4.538822856765378, 0.19999999999999762, 0.34388887394336026, normal: 0.25881904510252074, 0.0, 0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 380, index: 1, origin: 4.5, 0.19999999999999762, 0.199, normal: -0.25881904510252063, 0.0, -0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 381, index: 1, origin: 4.7125965936405025, 0.19999999999999762, 0.219680627951176, normal: 0.9659258262890683, 0.0, -0.2588190451025207, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 382, index: 1, origin: 4.326226263124875, 0.19999999999999762, 0.3232082459921843, normal: -0.9659258262890683, 0.0, 0.2588190451025206, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 383, index: 1, origin: 4.519411428382689, -2.3869795029440866E-15, 0.27144443697168014, normal: 1.5848095757158825E-17, -1.0, 5.914589856893349E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 384, index: 1, origin: 4.519411428382689, 0.39999999999999764, 0.27144443697168014, normal: -4.754428727147647E-17, 1.0, -1.774376957068005E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 385, index: 1, origin: 4.461177143234622, 0.5999999999999976, 0.34388887394336026, normal: -0.25881904510252074, -0.0, 0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 386, index: 1, origin: 4.5, 0.5999999999999976, 0.199, normal: 0.25881904510252085, 0.0, -0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 387, index: 1, origin: 4.673773736875124, 0.5999999999999976, 0.3232082459921843, normal: 0.9659258262890683, 0.0, 0.2588190451025208, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 388, index: 1, origin: 4.287403406359497, 0.5999999999999976, 0.21968062795117596, normal: -0.9659258262890683, 0.0, -0.2588190451025209, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 389, index: 1, origin: 4.480588571617311, 0.39999999999999764, 0.27144443697168014, normal: -1.5848095757158825E-17, -1.0, 5.914589856893349E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 390, index: 1, origin: 4.480588571617311, 0.7999999999999976, 0.27144443697168014, normal: 4.754428727147647E-17, 1.0, -1.774376957068005E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 391, index: 1, origin: 4.538822856765378, 0.9999999999999977, 0.34388887394336026, normal: 0.25881904510252074, 0.0, 0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 392, index: 1, origin: 4.5, 0.9999999999999977, 0.199, normal: -0.25881904510252063, 0.0, -0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 393, index: 1, origin: 4.7125965936405025, 0.9999999999999977, 0.219680627951176, normal: 0.9659258262890683, 0.0, -0.2588190451025207, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 394, index: 1, origin: 4.326226263124875, 0.9999999999999977, 0.3232082459921843, normal: -0.9659258262890683, 0.0, 0.2588190451025206, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 395, index: 1, origin: 4.519411428382689, 0.7999999999999976, 0.27144443697168014, normal: 1.5848095757158825E-17, -1.0, 5.914589856893349E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 396, index: 1, origin: 4.519411428382689, 1.1999999999999975, 0.27144443697168014, normal: -4.754428727147647E-17, 1.0, -1.774376957068005E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 397, index: 1, origin: 4.9, -1.038822856765381, 0.24388887394336026, normal: 0.0, -0.25881904510252074, 0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 398, index: 1, origin: 4.9, -1.0000000000000029, 0.099, normal: 1.2246467991473532E-16, 0.25881904510252074, -0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 399, index: 1, origin: 5.1000000000000005, -1.0194114283826918, 0.17144443697168013, normal: 1.0, -1.5848095757158825E-17, 5.914589856893349E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 400, index: 1, origin: 4.7, -1.0194114283826918, 0.1714444369716801, normal: -1.0, 4.754428727147647E-17, -1.774376957068005E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 401, index: 1, origin: 4.9, -1.2125965936405054, 0.11968062795117598, normal: 0.0, -0.9659258262890683, -0.2588190451025207, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 402, index: 1, origin: 4.9, -0.826226263124878, 0.22320824599218425, normal: 0.0, 0.9659258262890683, 0.2588190451025206, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 403, index: 1, origin: 4.938822856765379, -0.6000000000000026, 0.24388887394336026, normal: 0.25881904510252074, 0.0, 0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 404, index: 1, origin: 4.9, -0.6000000000000026, 0.099, normal: -0.25881904510252063, 0.0, -0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 405, index: 1, origin: 5.112596593640503, -0.6000000000000026, 0.11968062795117598, normal: 0.9659258262890683, 0.0, -0.2588190451025207, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 406, index: 1, origin: 4.726226263124875, -0.6000000000000026, 0.22320824599218425, normal: -0.9659258262890683, 0.0, 0.2588190451025206, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 407, index: 1, origin: 4.9194114283826895, -0.8000000000000027, 0.17144443697168013, normal: 1.5848095757158825E-17, -1.0, 5.914589856893349E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 408, index: 1, origin: 4.9194114283826895, -0.4000000000000027, 0.1714444369716801, normal: -4.754428727147647E-17, 1.0, -1.774376957068005E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 409, index: 1, origin: 4.861177143234622, -0.20000000000000262, 0.24388887394336026, normal: -0.25881904510252074, -0.0, 0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 410, index: 1, origin: 4.9, -0.20000000000000262, 0.099, normal: 0.25881904510252085, 0.0, -0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 411, index: 1, origin: 5.073773736875125, -0.20000000000000262, 0.2232082459921843, normal: 0.9659258262890683, 0.0, 0.2588190451025208, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 412, index: 1, origin: 4.687403406359497, -0.20000000000000262, 0.11968062795117598, normal: -0.9659258262890683, 0.0, -0.2588190451025209, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 413, index: 1, origin: 4.880588571617311, -0.40000000000000263, 0.17144443697168013, normal: -1.5848095757158825E-17, -1.0, 5.914589856893349E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 414, index: 1, origin: 4.880588571617311, -2.609024107869118E-15, 0.1714444369716801, normal: 4.754428727147647E-17, 1.0, -1.774376957068005E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 415, index: 1, origin: 4.9, 0.1611771432346193, 0.24388887394336026, normal: 0.0, -0.25881904510252074, 0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 416, index: 1, origin: 4.9, 0.1999999999999974, 0.099, normal: 1.2246467991473532E-16, 0.25881904510252074, -0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 417, index: 1, origin: 5.1000000000000005, 0.18058857161730835, 0.17144443697168013, normal: 1.0, -1.5848095757158825E-17, 5.914589856893349E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 418, index: 1, origin: 4.7, 0.18058857161730835, 0.1714444369716801, normal: -1.0, 4.754428727147647E-17, -1.774376957068005E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 419, index: 1, origin: 4.9, -0.012596593640505332, 0.11968062795117598, normal: 0.0, -0.9659258262890683, -0.2588190451025207, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 420, index: 1, origin: 4.9, 0.37377373687512205, 0.22320824599218425, normal: 0.0, 0.9659258262890683, 0.2588190451025206, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 421, index: 1, origin: 4.9, 0.5611771432346193, 0.24388887394336026, normal: 0.0, -0.25881904510252074, 0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 422, index: 1, origin: 4.9, 0.5999999999999974, 0.099, normal: 1.2246467991473532E-16, 0.25881904510252074, -0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 423, index: 1, origin: 5.1000000000000005, 0.5805885716173084, 0.17144443697168013, normal: 1.0, -1.5848095757158825E-17, 5.914589856893349E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 424, index: 1, origin: 4.7, 0.5805885716173084, 0.1714444369716801, normal: -1.0, 4.754428727147647E-17, -1.774376957068005E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 425, index: 1, origin: 4.9, 0.38740340635949466, 0.11968062795117598, normal: 0.0, -0.9659258262890683, -0.2588190451025207, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 426, index: 1, origin: 4.9, 0.7737737368751221, 0.22320824599218425, normal: 0.0, 0.9659258262890683, 0.2588190451025206, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 427, index: 1, origin: 4.861177143234622, 0.9999999999999974, 0.24388887394336026, normal: -0.25881904510252074, -0.0, 0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 428, index: 1, origin: 4.9, 0.9999999999999974, 0.099, normal: 0.25881904510252085, 0.0, -0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 429, index: 1, origin: 5.073773736875125, 0.9999999999999974, 0.2232082459921843, normal: 0.9659258262890683, 0.0, 0.2588190451025208, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 430, index: 1, origin: 4.687403406359497, 0.9999999999999974, 0.11968062795117598, normal: -0.9659258262890683, 0.0, -0.2588190451025209, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 431, index: 1, origin: 4.880588571617311, 0.7999999999999974, 0.17144443697168013, normal: -1.5848095757158825E-17, -1.0, 5.914589856893349E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 432, index: 1, origin: 4.880588571617311, 1.1999999999999975, 0.1714444369716801, normal: 4.754428727147647E-17, 1.0, -1.774376957068005E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 433, index: 1, origin: 5.300000000000001, -1.0000000000000029, 0.149, normal: 0.0, 0.0, 1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 434, index: 1, origin: 5.300000000000001, -1.0000000000000029, -0.0010000000000000009, normal: 1.2246467991473532E-16, 0.0, -1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 435, index: 1, origin: 5.500000000000001, -1.0000000000000029, 0.07400000000000001, normal: 1.0, 0.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 436, index: 1, origin: 5.1000000000000005, -1.0000000000000029, 0.07399999999999998, normal: -1.0, 0.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 437, index: 1, origin: 5.300000000000001, -1.2000000000000028, 0.07400000000000001, normal: 0.0, -1.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 438, index: 1, origin: 5.300000000000001, -0.8000000000000028, 0.07399999999999998, normal: 0.0, 1.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 439, index: 1, origin: 5.300000000000001, -0.6000000000000029, 0.149, normal: 0.0, 0.0, 1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 440, index: 1, origin: 5.300000000000001, -0.6000000000000029, -0.0010000000000000009, normal: 1.2246467991473532E-16, 0.0, -1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 441, index: 1, origin: 5.500000000000001, -0.6000000000000029, 0.07400000000000001, normal: 1.0, 0.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 442, index: 1, origin: 5.1000000000000005, -0.6000000000000029, 0.07399999999999998, normal: -1.0, 0.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 443, index: 1, origin: 5.300000000000001, -0.8000000000000029, 0.07400000000000001, normal: 0.0, -1.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 444, index: 1, origin: 5.300000000000001, -0.4000000000000029, 0.07399999999999998, normal: 0.0, 1.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 445, index: 1, origin: 5.300000000000001, -0.20000000000000284, 0.149, normal: 0.0, 0.0, 1.0, concave hull size: 4, number of convex polygons: 1, [4]
